===================
1
===================
1  |DEFENSE_CURL
1  |POWDER_SNOW
1  |GROWL
1  |WATER_GUN
5  |ROLLOUT
9  |ENCORE
13 |ICE_BALL
17 |BRINE
21 |AURORA_BEAM
25 |COVET
28 |BODY_SLAM
31 |REST
31 |SNORE
33 |FLIP_TURN
35 |ICE_SHARD
36 |SNOWSCAPE
38 |AURORA_VEIL
40 |SLACK_OFF
43 |BLIZZARD

===================
70
===================
0  |ICE_FANG
1  |FROSTBIND
1  |DEFENSE_CURL
1  |POWDER_SNOW
1  |GROWL
1  |WATER_GUN
5  |ROLLOUT
9  |ENCORE
13 |ICE_BALL
17 |BRINE
21 |AURORA_BEAM
25 |COVET
28 |BODY_SLAM
31 |REST
31 |SNORE
33 |FLIP_TURN
35 |ICE_SHARD
36 |SNOWSCAPE
38 |AURORA_VEIL
40 |SLACK_OFF
43 |BLIZZARD
46 |AQUA_JET
50 |ICE_BEAM
53 |PSYCHIC_FANGS
57 |HYDRO_PUMP
60 |SHEER_COLD

===================
71
===================
1  |BUBBLE
3  |POUND
5  |FLASH
7  |POWDER_SNOW
9  |COVET
11 |MAGIC_REFLECT
15 |WATER_PULSE
18 |LIGHT_BEAM
20 |ICE_SHARD
20 |AQUA_JET
24 |BOUNCE
27 |DRAINING_KISS
30 |AURORA_BEAM

===================
72
===================
0  |GLITZY_GLOW
1  |BUBBLE
3  |POUND
5  |FLASH
7  |POWDER_SNOW
9  |COVET
11 |MAGIC_REFLECT
15 |WATER_PULSE
18 |LIGHT_BEAM
20 |ICE_SHARD
20 |AQUA_JET
24 |BOUNCE
27 |DRAINING_KISS
30 |AURORA_BEAM
32 |GLITZY_GLOW
36 |ELEMENTAL_SPARKLE
39 |HYDRO_PUMP
42 |CHARM
44 |SPARKLING_ARIA
47 |SHEER_COLD
52 |HURRICANE
55 |BLIZZARD
60 |MOONBLAST
65 |GLITTER_DANCE

===================
73
===================
1  |INFESTATION
1  |FLASH
4  |PAYBACK
7  |SLASH
10 |THIEF
17 |BUG_BITE
21 |FEINT_ATTACK
30 |SLASH
35 |LEECH_LIFE

===================
74
===================
0  |MOONLIGHT
1  |BOUNCE
1  |INFESTATION
1  |FLASH
1  |DARKEST_LARIAT
4  |PAYBACK
7  |SLASH
10 |THIEF
17 |BUG_BITE
21 |FEINT_ATTACK
30 |SLASH
33 |QUIVER_DANCE
36 |U$TURN
40 |NIGHT_SLASH
44 |X$SCISSOR
47 |NIGHT_DAZE
50 |EXTREME_SPEED
55 |KNOCK_OFF
60 |FIRST_IMPRESSION

===================
75
===================
1  |CONFUSION
1  |PLAY_NICE
5  |LIFE_DEW
7  |SWIFT
9  |MAGIC_POWDER
12 |AROMATHERAPY
14 |LUCKY_CHANT
16 |SPARKLY_SWIRL
20 |PSYBEAM
22 |HEAL_PULSE
25 |MYSTICAL_FIRE
27 |TRICK
30 |HOCUS_POCUS

===================
76
===================
0  |BRUTAL_SWING
1  |CONFUSION
1  |PLAY_NICE
5  |LIFE_DEW
7  |SWIFT
9  |MAGIC_POWDER
12 |AROMATHERAPY
14 |LUCKY_CHANT
16 |SPARKLY_SWIRL
20 |PSYBEAM
22 |HEAL_PULSE
25 |MYSTICAL_FIRE
27 |TRICK
30 |HOCUS_POCUS
34 |MAGIC_BLAST
37 |CALM_MIND
40 |PSYSHOCK

===================
77
===================
0  |MAGIC_REFLECT
1  |NUZZLE
1  |STORED_POWER
1  |CONFUSION
1  |PLAY_NICE
5  |LIFE_DEW
7  |SWIFT
9  |MAGIC_POWDER
12 |AROMATHERAPY
14 |LUCKY_CHANT
16 |SPARKLY_SWIRL
20 |PSYBEAM
22 |HEAL_PULSE
25 |MYSTICAL_FIRE
27 |TRICK
30 |HOCUS_POCUS
32 |BRUTAL_SWING
35 |MAGIC_BLAST
37 |CALM_MIND
44 |ELEMENTAL_SPARKLE
46 |SPARKLING_TERRAIN
49 |PSYCHIC
52 |MAGIC_TOMB
54 |HEALING_WISH
57 |VANISHING_ACT
60 |MORNING_SUN
65 |EXPANDING_FORCE

===================
78
===================
1  |PSYWAVE
1  |TAIL_WHIP
5  |WATER_GUN
8  |BABY$DOLL_EYES
10 |WATER_SPORT
12 |CONFUSION
15 |AQUA_RING
17 |WATER_PULSE
20 |AQUA_VEIL
23 |PSYBEAM
25 |CONFUSE_RAY
27 |BUBBLEBEAM
29 |TRICK
31 |HYPNOSIS
34 |EXTRASENSORY

===================
79
===================
0  |HYDRO_VORTEX
1  |PSYWAVE
1  |TAIL_WHIP
5  |WATER_GUN
8  |BABY$DOLL_EYES
10 |WATER_SPORT
12 |CONFUSION
15 |AQUA_RING
17 |WATER_PULSE
20 |AQUA_VEIL
23 |PSYBEAM
25 |CONFUSE_RAY
27 |BUBBLEBEAM
29 |TRICK
31 |HYPNOSIS
34 |EXTRASENSORY
37 |MAGIC_TOMB
40 |PSYCHIC
43 |LIGHT_SCREEN
46 |HYDRO_PUMP
50 |EXPANDING_FORCE
55 |BLIZZARD
60 |CALM_MIND
70 |WATER_SPOUT

===================
80
===================
1  |VINE_WHIP
3  |SCRATCH
5  |FAKE_TEARS
9  |CONFUSION
12 |DETECT
16 |LEECH_SEED
19 |MAGICAL_LEAF
23 |LUCKY_CHANT
26 |LEAF_TORNADO
29 |PSYBEAM
34 |LIGHT_SCREEN
39 |LEAF_STORM

===================
81
===================
0  |PSYCHIC
1  |VINE_WHIP
3  |SCRATCH
5  |FAKE_TEARS
9  |CONFUSION
12 |DETECT
16 |LEECH_SEED
19 |MAGICAL_LEAF
23 |LUCKY_CHANT
26 |LEAF_TORNADO
29 |PSYBEAM
34 |LIGHT_SCREEN
39 |LEAF_STORM
43 |REFLECT
45 |GRASS_WHISTLE
50 |PSYCHIC_TERRAIN
54 |ENERGY_BALL
59 |EXPANDING_FORCE
63 |MOONBLAST
70 |PETAL_DANCE

===================
82
===================
1  |TELEPORT
5  |GLARE
9  |CONFUSION
12 |PSYWAVE
15 |HYPNOSIS
15 |DREAM_EATER
20 |GRAVITY
24 |PSYBEAM
27 |MIRROR_SHOT
30 |IRON_DEFENSE

===================
83
===================
0  |MAGNET_BOMB
0  |DOUBLE_HIT
1  |TELEPORT
5  |GLARE
9  |CONFUSION
12 |PSYWAVE
15 |HYPNOSIS
15 |DREAM_EATER
20 |GRAVITY
24 |PSYBEAM
27 |MIRROR_SHOT
30 |IRON_DEFENSE
35 |ZEN_HEADBUTT
38 |SMART_STRIKE
42 |MIST_BALL
47 |BULLET_PUNCH
50 |SKULL_BASH

===================
84
===================
0  |GRAVITY_PUNCH
1  |HEAVY_SLAM
1  |MAGNET_RISE
1  |TELEPORT
5  |GLARE
9  |CONFUSION
12 |PSYWAVE
15 |HYPNOSIS
15 |DREAM_EATER
20 |GRAVITY
24 |PSYBEAM
27 |MIRROR_SHOT
30 |IRON_DEFENSE
32 |DOUBLE_HIT
32 |MAGNET_BOMB
35 |ZEN_HEADBUTT
38 |SMART_STRIKE
42 |MIST_BALL
47 |BULLET_PUNCH
50 |SKULL_BASH
52 |HAMMER_ARM
55 |IRON_HEAD
60 |PSYCHO_CUT
61 |DRILL_RUN
65 |EXPLOSION
70 |METEOR_MASH

===================
85
===================
1  |TELEPORT
1  |GROWL
1  |FLASH
3  |DOUBLE_TEAM
6  |CONFUSION
9  |HYPNOSIS
12 |FLASH_RAY
15 |DRAINING_KISS

===================
86
===================
0  |PSYBEAM
1  |TELEPORT
1  |GROWL
1  |FLASH
3  |DOUBLE_TEAM
6  |CONFUSION
9  |HYPNOSIS
12 |FLASH_RAY
15 |DRAINING_KISS
20 |LIFE_DEW
23 |CHARM
26 |MYSTICAL_FIRE
30 |WISH

===================
87
===================
0  |DAZZLING_GLEAM
1  |AURA_SPHERE
1  |DESTINY_BOND
1  |DREAM_EATER
1  |THIEF
1  |TRICK
1  |HEALING_WISH
1  |TELEPORT
1  |GROWL
1  |FLASH
3  |DOUBLE_TEAM
6  |CONFUSION
9  |HYPNOSIS
12 |FLASH_RAY
15 |DRAINING_KISS
18 |PSYBEAM
23 |LIFE_DEW
28 |CHARM
30 |WISH
35 |CALM_MIND
38 |HYPER_VOICE
42 |GLITZY_GLOW
45 |PSYCHIC
49 |MOONBLAST
54 |GLITTER_DANCE
57 |BLACK_HOLE_ECLIPSE
60 |MOONLIGHT
65 |EXPANDING_FORCE

===================
88
===================
0  |SWORDS_DANCE
1  |SKY_UPPERCUT
1  |TELEPORT
1  |GROWL
1  |FLASH
1  |NIGHT_SLASH
1  |PSYCHIC
1  |CALM_MIND
1  |FURY_CUTTER
1  |THIEF
3  |DOUBLE_TEAM
6  |CONFUSION
9  |HYPNOSIS
12 |FLASH_RAY
15 |DRAINING_KISS
18 |PSYBEAM
20 |AERIAL_ACE
23 |FEINT
26 |SLASH
28 |TRICK
30 |ZEN_HEADBUTT
33 |SWORDS_DANCE
37 |CLOSE_COMBAT
41 |PSYCHO_CUT
45 |KNOCK_OFF
49 |SACRED_SWORD
55 |SOLAR_BLADE

===================
89
===================
1  |ENCORE
1  |CHARGE_BEAM
1  |FORESIGHT
1  |FLASH
1  |TAIL_GLOW
5  |LIGHT_BEAM
10 |FLASH_CANNON
15 |THUNDERBOLT
15 |CONFUSE_RAY
20 |PLAY_ROUGH
20 |LUCKY_CHANT
25 |GLITZY_GLOW
30 |ENTRAINMENT
30 |MINIMIZE
35 |HYPER_BEAM
35 |GLITTER_DANCE
40 |TRI$ATTACK
40 |AGILITY
45 |MOONBLAST
50 |POWER_GEM
55 |HYPER_VOICE
60 |PRISMATIC_LASER
65 |SWORDS_DANCE
70 |EXTREME_SPEED

===================
90
===================
1  |PECK
1  |TACKLE
3  |HYPNOSIS
6  |WRAP
9  |PAYBACK
12 |PLUCK
15 |PSYBEAM
17 |SWAGGER
19 |SLASH
22 |THIEF
24 |NIGHT_SLASH
27 |PSYCHO_CUT
30 |SWITCHEROO

===================
91
===================
1  |REVERSAL
1  |PECK
1  |TACKLE
3  |HYPNOSIS
6  |WRAP
9  |PAYBACK
12 |PLUCK
15 |PSYBEAM
17 |SWAGGER
19 |SLASH
22 |THIEF
24 |NIGHT_SLASH
27 |PSYCHO_CUT
30 |SWITCHEROO
33 |THROAT_CHOP
35 |FLATTER
37 |FOUL_PLAY
42 |TOPSY$TURVY
46 |SUPERPOWER
49 |GRAVITY
52 |KNOCK_OFF
55 |UNSEEN_STRANGLE
60 |PARTING_SHOT

===================
92
===================
1  |EMBER
3  |TACKLE
5  |GROWL
7  |BABY$DOLL_EYES
9  |HEADBUTT
11 |WILL$O$WISP
15 |BITE
17 |FLAME_WHEEL
20 |BODY_SLAM
23 |METAL_CLAW
25 |FIRE_FANG
28 |COVET
31 |FLAMETHROWER

===================
93
===================
0  |LUCKY_CHANT
0  |TAKE_DOWN
1  |EMBER
3  |TACKLE
5  |GROWL
7  |BABY$DOLL_EYES
9  |HEADBUTT
11 |WILL$O$WISP
15 |BITE
17 |FLAME_WHEEL
20 |BODY_SLAM
23 |METAL_CLAW
25 |FIRE_FANG
28 |COVET
31 |FLAMETHROWER
36 |VOLT_TACKLE
40 |FLARE_BLITZ
44 |AGILITY
50 |DOUBLE$EDGE
55 |MORNING_SUN
60 |EXTREME_SPEED
65 |SUNNY_DAY

===================
94
===================
1  |WILL$O$WISP
5  |FIRE_SPIN
10 |HIDDEN_POWER
15 |EMBER

===================
95
===================
0  |KARATE_CHOP
0  |ENDURE
1  |WILL$O$WISP
5  |FIRE_SPIN
10 |RETURN
15 |EMBER
16 |FLAME_WHEEL
21 |FURY_SWIPES
26 |MACH_PUNCH
29 |BRICK_BREAK
32 |BLAZE_KICK

===================
96
===================
0  |KNOCK_OFF
1  |KARATE_CHOP
1  |ENDURE
1  |SKY_UPPERCUT
1  |WILL$O$WISP
5  |FIRE_SPIN
10 |RETURN
15 |EMBER
16 |FLAME_WHEEL
21 |FURY_SWIPES
26 |MACH_PUNCH
29 |BRICK_BREAK
32 |BLAZE_KICK
36 |KNOCK_OFF
40 |WAKE$UP_SLAP
45 |CROSS_POISON
49 |CLOSE_COMBAT
55 |EARTHQUAKE
60 |FLARE_BLITZ

===================
97
===================
1  |EMBER
5  |METAL_SOUND
10 |IRON_DEFENSE
15 |FLAMETHROWER
20 |IRON_BLAST
25 |WILL$O$WISP
29 |EARTH_POWER
32 |HEX
36 |AUTOTOMIZE
40 |SWITCHEROO
45 |FIRE_BLAST
50 |EXPLOSION
55 |SHADOW_BALL
60 |STEEL_BEAM
65 |ERUPTION

===================
98
===================
1  |TACKLE
1  |TAIL_WHIP
5  |EMBER
9  |BODY_SLAM
11 |MUD$SLAP
14 |DOUBLE_TEAM
19 |FLAME_WHEEL
22 |ENDURE
25 |MUD_BOMB
29 |WILL$O$WISP
33 |DETECT

===================
99
===================
0  |WING_ATTACK
1  |TACKLE
1  |TAIL_WHIP
5  |EMBER
9  |BODY_SLAM
11 |MUD$SLAP
14 |DOUBLE_TEAM
19 |FLAME_WHEEL
22 |ENDURE
25 |MUD_BOMB
29 |WILL$O$WISP
33 |DETECT
38 |FIRE_FANG
42 |AIR_SLASH
45 |DRAGON_BREATH
50 |FLAMETHROWER
53 |DRAGON_PULSE

===================
100
===================
0  |IRON_TAIL
1  |TACKLE
1  |TAIL_WHIP
5  |EMBER
9  |BODY_SLAM
11 |MUD$SLAP
14 |DOUBLE_TEAM
19 |FLAME_WHEEL
22 |ENDURE
25 |MUD_BOMB
29 |WILL$O$WISP
33 |DETECT
35 |WING_ATTACK
38 |FIRE_FANG
42 |AIR_SLASH
45 |DRAGON_BREATH
50 |FLAMETHROWER
53 |DRAGON_PULSE
58 |DRAGON_RUSH
63 |FIRE_BLAST
70 |ERUPTION
75 |DRACO_METEOR
85 |HYPER_BEAM

===================
101
===================
1  |TACKLE
1  |HARDEN
6  |WILL$O$WISP
9  |EMBER
12 |ROCK_THROW
15 |INCINERATE
18 |ROCK_POLISH
20 |SCREECH

===================
102
===================
0  |RECOVER
1  |TACKLE
1  |HARDEN
6  |WILL$O$WISP
9  |EMBER
12 |ROCK_THROW
15 |INCINERATE
18 |ROCK_POLISH
20 |SCREECH
23 |SMACK_DOWN
26 |PROTECT
28 |BURN_UP
30 |ROCK_BLAST
33 |LAVA_PLUME
35 |FIRE_SPIN
39 |INFERNO

===================
103
===================
0  |MOLTEN_CONSUME
1  |TACKLE
1  |HARDEN
6  |WILL$O$WISP
9  |EMBER
12 |ROCK_THROW
15 |INCINERATE
18 |ROCK_POLISH
20 |SCREECH
20 |RECOVER
23 |SMACK_DOWN
26 |PROTECT
28 |BURN_UP
30 |ROCK_BLAST
33 |LAVA_PLUME
35 |FIRE_SPIN
39 |INFERNO
42 |MOLTEN_CONSUME
45 |OVERHEAT
49 |EARTH_POWER
52 |LAVA_LAIR
57 |POWER_GEM
62 |ERUPTION
65 |HYPER_BEAM
75 |METEOR_BEAM

===================
104
===================
1  |LEER
1  |EMBER
3  |HOWL
6  |BITE
8  |SMOG
11 |ROAR
14 |THUNDER_FANG
14 |FIRE_FANG
16 |ODOR_SLEUTH
20 |BEAT_UP
22 |THIEF

===================
105
===================
1  |LEER
1  |EMBER
3  |HOWL
6  |BITE
8  |SMOG
11 |ROAR
14 |THUNDER_FANG
14 |FIRE_FANG
16 |ODOR_SLEUTH
20 |BEAT_UP
22 |THIEF
22 |INCINERATE
25 |FEINT_ATTACK
28 |CRUNCH
30 |LUCKY_CHANT
32 |FLAME_BURST
36 |DARK_PULSE
40 |FLAMETHROWER
43 |FOUL_PLAY
46 |SUNNY_DOOM
50 |NASTY_PLOT
53 |HEAT_WAVE
56 |INFERNO
60 |FIERY_WRATH
65 |PARTING_SHOT

===================
106
===================
1  |DOUBLE_TEAM
1  |MAGIC_POWDER
1  |EMBER
1  |WILL$O$WISP
5  |SMOKESCREEN
7  |LUCKY_CHANT
9  |CONFUSION
12 |GLITTERING_TORNADO
14 |HYPNOSIS
17 |SWIFT
20 |FLAME_WHEEL
23 |TRICK

===================
107
===================
0  |MAGIC_BLAST
1  |DOUBLE_TEAM
1  |MAGIC_POWDER
1  |EMBER
1  |WILL$O$WISP
5  |SMOKESCREEN
8  |CONFUSION
10 |GLITTERING_TORNADO
14 |HYPNOSIS
17 |SWIFT
20 |FLAME_WHEEL
23 |TRICK
25 |MAGIC_BLAST
29 |FLAMETHROWER
31 |ELEMENTAL_SPARKLE
35 |HOCUS_POCUS
39 |TRI$ATTACK
43 |SPARKLING_TERRAIN
47 |FIRE_BLAST
50 |MAGIC_TOMB
54 |MAGIC_REFLECT
57 |SPACIAL_REND
60 |BLUE_FLARE
65 |VANISHING_ACT

===================
108
===================
1  |GROWL
3  |SCRATCH
5  |FLASH
9  |EMBER
12 |FLASH_RAY
15 |QUICK_ATTACK
18 |FLAME_WHEEL
18 |FLAME_BURST
20 |DRAINING_KISS
22 |COVET
24 |LIGHT_BEAM
26 |INCINERATE
29 |FIRE_SPIN
32 |SPIRIT_BREAK
32 |GLITZY_GLOW
35 |LUCKY_CHANT

===================
109
===================
0  |HEAT_CRASH
1  |FLAME_CHARGE
1  |BITE
1  |ROAR
1  |PLAY_NICE
5  |HOWL
10 |TAKE_DOWN
15 |HYPER_FANG
20 |FLAME_WHEEL
25 |AGILITY
30 |PLAY_ROUGH
32 |FIRE_FANG
37 |HEAT_CRASH
40 |DRILL_RUN
44 |SWORDS_DANCE
50 |SUNSTEEL_STRIKE
55 |FLARE_BLITZ

===================
110
===================
0  |HEAT_WAVE
1  |CHARM
1  |FIERY_DANCE
1  |ROAR
1  |PLAY_NICE
1  |LUCKY_CHANT
5  |CONFUSE_RAY
10 |MYSTICAL_FIRE
15 |LIGHT_BEAM
20 |FIRE_SPIN
25 |AGILITY
30 |PLAY_ROUGH
32 |FLAMETHROWER
37 |GLITZY_GLOW
40 |EARTH_POWER
44 |GLITTER_DANCE
50 |MOONBLAST
55 |OVERHEAT

===================
111
===================
1  |THUNDERSHOCK
4  |CHARGE
8  |WRAP
11 |ENDURE
14 |SPARK
16 |THUNDER_WAVE
18 |COIL
21 |SHOCK_WAVE
25 |SCARY_FACE
27 |THUNDER_FANG

===================
112
===================
0  |DOUBLE_HIT
1  |THUNDERSHOCK
4  |CHARGE
8  |WRAP
11 |ENDURE
14 |SPARK
16 |THUNDER_WAVE
18 |COIL
21 |SHOCK_WAVE
25 |SCARY_FACE
27 |THUNDER_FANG
30 |PARABOLIC_CHARGE
34 |DISCHARGE
37 |MAGNET_RISE
42 |THUNDER_PUNCH
45 |CURSE
50 |THUNDERBOLT
55 |RISING_VOLTAGE

===================
113
===================
0  |SMART_STRIKE
0  |THUNDER_PUNCH
1  |GYRO_BALL
1  |IRON_DEFENSE
1  |NIGHT_SLASH
1  |COIL
1  |SPARK
1  |DOUBLE_HIT
1  |KNOCK_OFF
1  |ZAP_CANNON
1  |CURSE
31 |DYNAMIC_PUNCH
33 |IRON_DEFENSE
35 |IRON_BLAST
37 |MAGNET_RISE
37 |REBOOT
40 |DISCHARGE
43 |BULLET_PUNCH
46 |AUTOTOMIZE
50 |HEAVY_SLAM
53 |SUPERPOWER
56 |RISING_VOLTAGE
60 |VOLT_TACKLE
65 |METEOR_MASH
70 |PLASMA_FISTS
75 |SHIFT_GEAR

===================
114
===================
1  |CHARGE
3  |THUNDERSHOCK
5  |GROWL
7  |BABY$DOLL_EYES
10 |MUD$SLAP
13 |MUD_BOMB
16 |SHOCK_WAVE
19 |ENDURE
22 |DRAINING_KISS
23 |COVET
26 |THUNDER_WAVE

===================
115
===================
0  |HEADBUTT
1  |CHARGE
3  |THUNDERSHOCK
5  |GROWL
7  |BABY$DOLL_EYES
10 |MUD$SLAP
13 |MUD_BOMB
16 |SHOCK_WAVE
19 |ENDURE
22 |DRAINING_KISS
23 |COVET
26 |THUNDER_WAVE
28 |MAGNITUDE
32 |SPARK
37 |TWINKLE_TACKLE
41 |ELECTRIC_TERRAIN
45 |COTTON_GUARD

===================
116
===================
0  |SKULL_BASH
1  |CHARGE
3  |THUNDERSHOCK
5  |GROWL
7  |BABY$DOLL_EYES
10 |MUD$SLAP
13 |MUD_BOMB
16 |SHOCK_WAVE
19 |ENDURE
22 |DRAINING_KISS
23 |COVET
26 |THUNDER_WAVE
28 |HEADBUTT
28 |MAGNITUDE
32 |SPARK
37 |TWINKLE_TACKLE
41 |ELECTRIC_TERRAIN
45 |COTTON_GUARD
48 |SKULL_BASH
51 |EXTREME_SPEED
55 |VOLT_TACKLE
60 |EARTHQUAKE
65 |MAGNET_RISE

===================
117
===================
1  |BRANCH_POKE
1  |THUNDERSHOCK
20 |STRENGTH_SAP
30 |GRASS_KNOT

===================
118
===================
0  |NEEDLE_ARM
1  |BRANCH_POKE
1  |THUNDERSHOCK
1  |FORESTS_CURSE
10 |GRASSY_TERRAIN
10 |ELECTRIC_TERRAIN
15 |LEECH_SEED
23 |THUNDER_PUNCH
27 |THUNDER_WAVE
30 |GRASS_KNOT

===================
119
===================
0  |PARABOLIC_CHARGE
1  |BRANCH_POKE
1  |THUNDERSHOCK
1  |INGRAIN
1  |SLEEP_POWDER
1  |STUN_SPORE
1  |FORESTS_CURSE
1  |GRASS_KNOT
1  |NEEDLE_ARM
10 |HORN_LEECH
15 |LEAF_TORNADO
20 |PARABOLIC_CHARGE
25 |GIGA_DRAIN
30 |THUNDERBOLT
35 |AROMATHERAPY
40 |THUNDER
45 |LEAF_STORM
50 |NASTY_PLOT
55 |FORESTS_CURSE
65 |LEECH_SEED

===================
120
===================
1  |SCRATCH
1  |GROWL
5  |QUICK_ATTACK
10 |COVET
12 |IRON_DEFENSE
15 |GYRO_BALL
18 |ENDURE
20 |METAL_SOUND
25 |ROLLOUT
30 |METAL_CLAW

===================
121
===================
0  |FLASH
1  |SCRATCH
1  |DEFENSE_CURL
1  |HOWL
1  |ENDURE
1  |SPIKY_SHIELD
10 |METAL_CLAW
15 |SNARL
20 |IRON_DEFENSE
25 |ROLLOUT
30 |FLASH_CANNON
35 |PLAY_ROUGH
40 |BULLET_PUNCH
45 |IRON_HEAD
50 |HONE_CLAWS
55 |TWINKLE_TACKLE

===================
122
===================
0  |MAGIC_FANG
1  |FLASH_CANNON
1  |MAGIC_BLAST
1  |HOWL
1  |ENDURE
1  |SPIKY_SHIELD
5  |METAL_CLAW
10 |SNARL
15 |MAGIC_FANG
20 |IRON_DEFENSE
25 |IRON_HEAD
30 |IRON_BLAST
35 |DOUBLE$EDGE
40 |SPARKLE_STRIKE
45 |HONE_CLAWS
50 |HEAVY_SLAM
55 |MAGIC_CRASH
60 |STEEL_BEAM

===================
123
===================
1  |NUZZLE
1  |QUICK_ATTACK
4  |TAIL_WHIP
6  |CHARGE
9  |SPARK
12 |COVET
15 |DOUBLE_TEAM
20 |ROAR
25 |DISCHARGE

===================
124
===================
0  |FLASH
1  |HOWL
1  |CHARGE
1  |QUICK_ATTACK
1  |TAIL_WHIP
10 |SPARK
15 |THUNDER_WAVE
20 |DOUBLE_TEAM
25 |ROAR
30 |WHIP_SMASH
35 |THUNDER_PUNCH
35 |PLAY_ROUGH
40 |THUNDERBOLT
45 |ELECTRO_BALL
50 |VOLT_TACKLE
55 |PLASMA_FISTS

===================
125
===================
0  |BOUNCE
1  |VOLT_TACKLE
1  |BOUNCE
1  |HOWL
1  |CHARGE
5  |EXTREME_SPEED
10 |ACROBATICS
15 |DOUBLE_TEAM
20 |SKY_ATTACK
25 |WHIP_SMASH
30 |PLAY_ROUGH
35 |THUNDER_PUNCH
40 |THUNDER
45 |SPARKLE_STRIKE
50 |ELECTRO_BALL
55 |MAGIC_CRASH
60 |FLY
75 |PLASMA_FISTS

===================
126
===================
1  |PLAY_NICE
5  |QUICK_ATTACK
6  |TAIL_WHIP
8  |CHARM
10 |FURY_SWIPES
13 |DOUBLE_TEAM
16 |POWER$UP_PUNCH
20 |COVET
25 |ROAR

===================
127
===================
0  |FLASH
1  |GROWL
1  |BITE
1  |CRUNCH
1  |PLAY_NICE
5  |TAKE_DOWN
10 |DOUBLE_KICK
15 |ROAR
20 |POWER$UP_PUNCH
25 |DRAIN_PUNCH
30 |BEEFY_BASH
35 |MACH_PUNCH
35 |PLAY_ROUGH
40 |BULK_UP
40 |CIRCLE_THROW
45 |HAMMER_ARM
50 |ICE_PUNCH
50 |TWINKLE_TACKLE
55 |SKY_UPPERCUT

===================
128
===================
0  |SPARKLE_STRIKE
1  |HAMMER_ARM
1  |PLAY_ROUGH
1  |HOWL
1  |BULK_UP
5  |DYNAMIC_PUNCH
10 |CIRCLE_THROW
15 |POWER$UP_PUNCH
20 |SKY_UPPERCUT
25 |BEEFY_BASH
30 |AURA_SPHERE
35 |SUPERPOWER
40 |CALM_MIND
45 |TWINKLE_TACKLE
50 |VACUUM_WAVE
55 |MAGIC_TOMB
60 |FOCUS_BLAST

===================
129
===================
1  |SAND_ATTACK
1  |SCRATCH
5  |HARDEN
10 |FALSE_SWIPE
15 |MUD$SLAP
21 |ABSORB
25 |DIG
30 |STICKY_WEB

===================
130
===================
0  |DOUBLE_TEAM
0  |SCREECH
0  |FURY_CUTTER
0  |WING_ATTACK
1  |BATON_PASS
1  |AERIAL_ACE
1  |METAL_CLAW
1  |SAND_ATTACK
1  |SCRATCH
5  |HARDEN
10 |FALSE_SWIPE
15 |MUD$SLAP
23 |MIND_READER
23 |ABSORB
29 |BUG_BITE
36 |FURY_SWIPES
43 |LEECH_LIFE
50 |SLASH
57 |SWORDS_DANCE

===================
131
===================
1  |SHADOW_CLAW
1  |METAL_CLAW
1  |SAND_ATTACK
1  |SCRATCH
5  |HARDEN
10 |FALSE_SWIPE
15 |MUD$SLAP
23 |THIEF
29 |SHADOW_SNEAK
36 |FURY_SWIPES
43 |LEECH_LIFE
50 |PHANTOM_FORCE
57 |SWORDS_DANCE

===================
132
===================
1  |TACKLE
1  |WITHDRAW
5  |PROTECT
8  |BUBBLE
11 |RAPID_SPIN
13 |ASTONISH
16 |AQUA_RING
20 |NIGHT_SHADE
24 |WATER_PULSE
28 |BUBBLEBEAM
32 |MUDDY_WATER
35 |SHELL_SMASH
39 |FROSTBIND

===================
133
===================
0  |SHADOW_BALL
0  |WHIRLPOOL
1  |GUST
1  |LEAF_TORNADO
1  |AQUA_JET
1  |SHADOW_SNEAK
5  |WHIRLPOOL
8  |RAIN_DANCE
10 |AURA_SPHERE
14 |HEX
17 |BRINE
20 |VACUUM_WAVE
25 |SHADOW_BALL
29 |GLITTERING_TORNADO
33 |SPARKLING_ARIA
36 |SHELL_SMASH
38 |LIQUIDATION
42 |HURRICANE
45 |FOCUS_BLAST
48 |SURF
50 |CURSE
53 |HYDRO_VORTEX
56 |AEROBLAST
60 |WATER_SPOUT
63 |FROSTBIND
66 |WAVE_CRASH

===================
134
===================
1  |RAPID_SPIN
1  |AMNESIA
1  |WATER_PULSE
15 |DIVE
20 |COVET

===================
135
===================
0  |ROOST
0  |AQUA_RING
1  |DOUBLE_SLAP
3  |LEER
7  |WING_ATTACK
10 |WATER_PULSE
13 |AQUA_RING
15 |SUPERSONIC
19 |ROOST
23 |AIR_SLASH
26 |HAZE
30 |DEFOG

===================
136
===================
0  |TWISTER
0  |GUST
0  |GLITTERING_TORNADO
0  |LEAF_TORNADO
0  |WHIRLPOOL
1  |DOUBLE_SLAP
3  |LEER
7  |WING_ATTACK
10 |WATER_PULSE
13 |AQUA_RING
15 |SUPERSONIC
19 |ROOST
23 |AIR_SLASH
26 |HAZE
30 |DEFOG
32 |BREAKING_SWIPE
34 |AQUA_JET
37 |MUDDY_WATER
39 |DRAGON_PULSE
42 |WATERFALL
45 |HURRICANE
49 |DRAGON_DANCE
53 |WAVE_CRASH
60 |OUTRAGE
65 |WATER_SPOUT
